,Start Time,Period (min),NE Name,BSC6910UCell,VS.HSDPA.MeanChThroughput (kbit/s),HSDPA_Data_Volume_MB (MB),Cell Availability (%),Overall Accessibility Success Rate PS Interactive EUL (%) (%),Max HSDPA UE (None),Mean HSDPA UE (None),cluster,,,,,,
166,2/18/2021 0:00,60,DRH38,"Label=NSSDR58HD, CellID=3044, LogicRNCID=838",1753.328,1177.479,100,100,9,4.415,2,,,,,,
167,2/18/2021 0:00,60,DRH38,"Label=NSSDR58WF, CellID=3104, LogicRNCID=838",1381.589,945.997,100,100,18,8.256,1,,,,,,
168,2/18/2021 0:00,60,DRH38,"Label=NSSDR32WE, CellID=3014, LogicRNCID=838",1704.821,617.709,100,95.19,16,7.128,1,,,,,,
169,2/18/2021 0:00,60,DRH38,"Label=NSSDR06HE, CellID=5527, LogicRNCID=838",311.919,426.147,100,100,13,6.272,1,,,,,,
170,2/18/2021 0:00,60,DRH38,"Label=KSKTD14HC, CellID=42766, LogicRNCID=838",1093.629,904.721,100,98.925,21,9.621,0,,,,,,
171,2/18/2021 0:00,60,DRH38,"Label=KSKTD14HA, CellID=42764, LogicRNCID=838",1473.959,1227.507,100,99.346,23,14.781,0,,,,,,
172,2/18/2021 0:00,60,DRH38,"Label=KSKTD14WC, CellID=42763, LogicRNCID=838",1313.408,814.218,100,99.738,21,11.76,0,,,,,,
173,2/18/2021 0:00,60,DRH38,"Label=KSKTD14WA, CellID=42761, LogicRNCID=838",1213.377,2373.581,100,99.133,30,19.49,0,,,,,,
174,2/18/2021 0:00,60,DRH38,"Label=KSNKL06WA, CellID=40554, LogicRNCID=838",1485.583,333.91,100,99.254,12,4.96,1,,,,,,
175,2/18/2021 0:00,60,DRH38,"Label=KSNKL06WB, CellID=40556, LogicRNCID=838",1862.222,1233.917,100,99.771,13,7.65,1,,,,,,
176,2/18/2021 0:00,60,DRH38,"Label=NSSDR04WF, CellID=4153, LogicRNCID=838",839.811,78.302,100,100,5,0.939,2,,,,,,
177,2/18/2021 0:00,60,DRH38,"Label=GPKLG31HC, CellID=12491, LogicRNCID=838",751.285,128.17,100,100,14,6.436,1,,,,,,
178,2/18/2021 0:00,60,DRH38,"Label=GPKLG31HA, CellID=12489, LogicRNCID=838",1541.791,489.893,100,100,13,6.146,1,,,,,,
179,2/18/2021 0:00,60,DRH38,"Label=GPKLG31WB, CellID=12487, LogicRNCID=838",1490.399,699.243,100,99.297,18,10.179,1,,,,,,
180,2/18/2021 0:00,60,DRH38,"Label=NSPLS15WC, CellID=27870, LogicRNCID=838",3059.995,784.153,100,100,10,4.1,2,,,,,,
181,2/18/2021 0:00,60,DRH38,"Label=NSPLS15WB, CellID=27869, LogicRNCID=838",1170.87,283.765,100,99.738,10,5.299,1,,,,,,
182,2/18/2021 0:00,60,DRH38,"Label=NSPLS15HC, CellID=27867, LogicRNCID=838",2858.253,1189.329,100,100,16,8.868,1,,,,,,
183,2/18/2021 0:00,60,DRH38,"Label=NSPLS15HA, CellID=27865, LogicRNCID=838",1781.916,681.168,100,99.825,14,7.956,1,,,,,,
184,2/18/2021 0:00,60,DRH38,"Label=NSSBP27HB, CellID=62507, LogicRNCID=838",2671.299,197.359,100,100,5,1.465,2,,,,,,
185,2/18/2021 0:00,60,DRH38,"Label=NSSBP27HA, CellID=62506, LogicRNCID=838",395.249,27.81,100,100,4,1.485,2,,,,,,
186,2/18/2021 0:00,60,DRH38,"Label=NSSBP27WB, CellID=62504, LogicRNCID=838",3725.053,1195.372,100,100,5,2.672,2,,,,,,
187,2/18/2021 0:00,60,DRH38,"Label=KSKTD06HC, CellID=42754, LogicRNCID=838",893.549,239.71,100,99.78,10,4.383,2,,,,,,
188,2/18/2021 0:00,60,DRH38,"Label=KSKTD06HA, CellID=42752, LogicRNCID=838",616.969,137.485,100,100,13,4.943,1,,,,,,
189,2/18/2021 0:00,60,DRH38,"Label=KSKTD06WB, CellID=42750, LogicRNCID=838",1257.802,343.062,100,99.652,9,4.947,2,,,,,,
190,2/18/2021 0:00,60,DRH38,"Label=KSKTD06WA, CellID=42749, LogicRNCID=838",2404.716,306.912,100,100,8,3.61,2,,,,,,
191,2/18/2021 0:00,60,DRH38,"Label=KSKTD10HB, CellID=17754, LogicRNCID=838",741.78,212.741,100,99.505,10,5.953,1,,,,,,
192,2/18/2021 0:00,60,DRH38,"Label=KSKTD10WC, CellID=17752, LogicRNCID=838",1673.921,562.924,100,100,10,4.169,2,,,,,,
193,2/18/2021 0:00,60,DRH38,"Label=KSKTD10WA, CellID=17750, LogicRNCID=838",1544.643,445.227,100,100,13,6.754,1,,,,,,
194,2/18/2021 0:00,60,DRH38,"Label=GPKLG34HC, CellID=12497, LogicRNCID=838",3302.014,648.16,100,100,11,5.446,1,,,,,,
195,2/18/2021 0:00,60,DRH38,"Label=GPKLG34HA, CellID=12495, LogicRNCID=838",808.332,376.811,100,99.803,14,6.021,1,,,,,,
196,2/18/2021 0:00,60,DRH38,"Label=GPKLG34WB, CellID=12493, LogicRNCID=838",1335.212,245.389,100,100,9,3.597,2,,,,,,
197,2/18/2021 0:00,60,DRH38,"Label=NSPLS01HC, CellID=9287, LogicRNCID=838",1256.258,1126.951,100,100,20,11.106,0,,,,,,
198,2/18/2021 0:00,60,DRH38,"Label=NSPLS01WF, CellID=53599, LogicRNCID=838",2972.39,211.408,100,100,4,1.706,2,,,,,,
199,2/18/2021 0:00,60,DRH38,"Label=NSPLS01HF, CellID=53598, LogicRNCID=838",2105.258,189.224,100,100,4,1.107,2,,,,,,
200,2/18/2021 0:00,60,DRH38,"Label=NSPLS09WC, CellID=43589, LogicRNCID=838",1667.814,838.214,100,100,12,7.95,1,,,,,,
201,2/18/2021 0:00,60,DRH38,"Label=NSPLS08HB, CellID=40123, LogicRNCID=838",294.866,17.075,100,99.083,16,1.514,1,,,,,,
202,2/18/2021 0:00,60,DRH38,"Label=NSPLS08WC, CellID=40121, LogicRNCID=838",940.872,188.59,100,99.62,11,5.197,1,,,,,,
203,2/18/2021 0:00,60,DRH38,"Label=NSPLS08WB, CellID=40120, LogicRNCID=838",1427.486,74.008,100,100,13,1.075,1,,,,,,
204,2/18/2021 0:00,60,DRH38,"Label=NSPLS13HC, CellID=32864, LogicRNCID=838",2392.452,549.431,100,100,9,5.667,2,,,,,,
205,2/18/2021 0:00,60,DRH38,"Label=NSPLS13HA, CellID=32862, LogicRNCID=838",1498.224,1055.948,100,100,16,9.199,1,,,,,,
206,2/18/2021 0:00,60,DRH38,"Label=NSPLS13WB, CellID=32734, LogicRNCID=838",3059.566,684.224,100,100,13,7.258,1,,,,,,
207,2/18/2021 0:00,60,DRH38,"Label=NSPLS01WC, CellID=14223, LogicRNCID=838",2710.275,546.352,100,100,11,5.214,1,,,,,,
208,2/18/2021 0:00,60,DRH38,"Label=NSPLS01WB, CellID=14222, LogicRNCID=838",1749.232,1358.29,100,100,22,14.217,0,,,,,,
209,2/18/2021 0:00,60,DRH38,"Label=NSPLS01HB, CellID=9284, LogicRNCID=838",3004.87,1534.823,100,100,20,11.428,0,,,,,,
210,2/18/2021 0:00,60,DRH38,"Label=NSPLS02HB, CellID=64029, LogicRNCID=838",3477.409,2298.8,100,100,10,5.25,1,,,,,,
211,2/18/2021 0:00,60,DRH38,"Label=NSPLS02WC, CellID=45318, LogicRNCID=838",1545.306,669.93,100,100,19,10.332,1,,,,,,
212,2/18/2021 0:00,60,DRH38,"Label=NSPLS02WB, CellID=45317, LogicRNCID=838",2339.858,401.435,100,100,12,4.346,1,,,,,,
213,2/18/2021 0:00,60,DRH38,"Label=NSPLS09WA, CellID=43587, LogicRNCID=838",1017.312,338.182,100,100,9,5.25,2,,,,,,
214,2/18/2021 0:00,60,DRH38,"Label=NSSBP02HB, CellID=8782, LogicRNCID=838",1260.242,437.779,100,99.731,24,11.638,0,,,,,,
215,2/18/2021 0:00,60,DRH38,"Label=NSSBP09HC, CellID=8024, LogicRNCID=838",1284.912,1180.056,100,99.321,35,15.925,0,,,,,,
216,2/18/2021 0:00,60,DRH38,"Label=NSSBP28HB, CellID=45373, LogicRNCID=838",1546.538,264.882,100,99.814,11,4.557,1,,,,,,
217,2/18/2021 0:00,60,DRH38,"Label=NSSBP28HA, CellID=45372, LogicRNCID=838",1688.451,660.6,100,100,17,7.861,1,,,,,,
218,2/18/2021 0:00,60,DRH38,"Label=NSSBP17HB, CellID=40147, LogicRNCID=838",910.694,118.523,100,99.778,10,3.836,2,,,,,,
219,2/18/2021 0:00,60,DRH38,"Label=NSSBP17WC, CellID=40145, LogicRNCID=838",860.214,328.254,100,100,12,5.339,1,,,,,,
220,2/18/2021 0:00,60,DRH38,"Label=NSSBP17WA, CellID=40143, LogicRNCID=838",2980.108,806.884,100,100,10,5.611,1,,,,,,
221,2/18/2021 0:00,60,DRH38,"Label=NSSBP28WB, CellID=28886, LogicRNCID=838",1993.609,621.682,100,99.695,10,4.335,2,,,,,,
222,2/18/2021 0:00,60,DRH38,"Label=NSSBP28HC, CellID=22822, LogicRNCID=838",2076.748,877.219,100,100,16,8.935,1,,,,,,
223,2/18/2021 0:00,60,DRH38,"Label=NSSBP09WB, CellID=14246, LogicRNCID=838",1346.18,683.498,100,99.87,17,8.807,1,,,,,,
224,2/18/2021 0:00,60,DRH38,"Label=NSSBP02WC, CellID=14241, LogicRNCID=838",2921.179,1118.684,100,99.195,14,7.21,1,,,,,,
225,2/18/2021 0:00,60,DRH38,"Label=NSSBP02WA, CellID=14239, LogicRNCID=838",1247.486,812.85,100,99.436,21,11.521,0,,,,,,
226,2/18/2021 0:00,60,DRH38,"Label=NSMND29WC, CellID=29385, LogicRNCID=838",1754.957,336.259,100,100,6,3.001,2,,,,,,
227,2/18/2021 0:00,60,DRH38,"Label=NSMND22HB, CellID=62046, LogicRNCID=838",2055.947,332.222,100,100,7,3.725,2,,,,,,
228,2/18/2021 0:00,60,DRH38,"Label=NSMND22WC, CellID=62044, LogicRNCID=838",1520.712,278.193,100,99.804,14,5.751,1,,,,,,
229,2/18/2021 0:00,60,DRH38,"Label=NSMND22WA, CellID=62042, LogicRNCID=838",3136.052,411.721,100,100,10,5.125,1,,,,,,
230,2/18/2021 0:00,60,DRH38,"Label=NSMND29HC, CellID=32831, LogicRNCID=838",2725.435,721.727,100,100,10,3.932,2,,,,,,
231,2/18/2021 0:00,60,DRH38,"Label=NSMND29HA, CellID=32829, LogicRNCID=838",2513.921,1076.613,100,100,13,6.171,1,,,,,,
232,2/18/2021 0:00,60,DRH38,"Label=KSKLC06HC, CellID=42730, LogicRNCID=838",2687.56,833.327,100,99.874,15,7.15,1,,,,,,
233,2/18/2021 0:00,60,DRH38,"Label=KSKLC06HA, CellID=42728, LogicRNCID=838",1306.827,200.549,100,99.31,9,3.311,2,,,,,,
234,2/18/2021 0:00,60,DRH38,"Label=KSKTD02WB, CellID=46692, LogicRNCID=838",1543.885,69.877,100,100,4,1.539,2,,,,,,
235,2/18/2021 0:00,60,DRH38,"Label=KSKTD02WA, CellID=46666, LogicRNCID=838",1360.819,624.614,100,99.569,20,11.529,0,,,,,,
236,2/18/2021 0:00,60,DRH38,"Label=KSKTD07HB, CellID=42759, LogicRNCID=838",1131.21,188.217,100,100,12,5.524,1,,,,,,
237,2/18/2021 0:00,60,DRH38,"Label=KSKLC06WC, CellID=42727, LogicRNCID=838",3319.404,1207.193,100,100,16,7.206,1,,,,,,
238,2/18/2021 0:00,60,DRH38,"Label=KSKLC06WA, CellID=42725, LogicRNCID=838",239.247,18.513,100,99.133,6,2.178,2,,,,,,
239,2/18/2021 0:00,60,DRH38,"Label=KSKLC04HC, CellID=42157, LogicRNCID=838",2732.495,1056.488,100,100,13,5.965,1,,,,,,
240,2/18/2021 0:00,60,DRH38,"Label=KSKLC04HA, CellID=42155, LogicRNCID=838",431.952,55.198,100,100,5,1.529,2,,,,,,
241,2/18/2021 0:00,60,DRH38,"Label=KSKLC04WB, CellID=42153, LogicRNCID=838",1596.223,379.161,100,100,10,4.157,2,,,,,,
242,2/18/2021 0:00,60,DRH38,"Label=KSKTD02HC, CellID=12184, LogicRNCID=838",961.663,377.747,100,99.044,19,9.326,1,,,,,,
243,2/18/2021 0:00,60,DRH38,"Label=KSKTD02HA, CellID=12182, LogicRNCID=838",1468.023,1368.064,100,97.803,26,16.657,0,,,,,,
244,2/18/2021 0:00,60,DRH38,"Label=KSKTD07WC, CellID=42757, LogicRNCID=838",2322.58,957.474,100,99.9,16,9.626,1,,,,,,
245,2/18/2021 0:00,60,DRH38,"Label=KSKTD07WA, CellID=42755, LogicRNCID=838",2536.965,1461.646,100,99.849,20,8.313,1,,,,,,
246,2/18/2021 0:00,60,DRH38,"Label=KSKLC02WB, CellID=46196, LogicRNCID=838",1053.042,534.298,100,100,16,8.885,1,,,,,,
247,2/18/2021 0:00,60,DRH38,"Label=KSKLC02HC, CellID=46194, LogicRNCID=838",2223.569,379.548,100,100,10,4.162,2,,,,,,
248,2/18/2021 0:00,60,DRH38,"Label=KSKLC02HB, CellID=46193, LogicRNCID=838",560.426,65.008,100,100,11,4.814,1,,,,,,
249,2/18/2021 0:00,60,DRH38,"Label=KSKLC01WB, CellID=49896, LogicRNCID=838",1516.86,2121.394,100,100,28,14.961,0,,,,,,
250,2/18/2021 0:00,60,DRH38,"Label=KSKLC01HC, CellID=38320, LogicRNCID=838",1822.693,1525.927,100,100,27,11.656,0,,,,,,
251,2/18/2021 0:00,60,DRH38,"Label=KSKLC01HA, CellID=38318, LogicRNCID=838",1108.014,537.772,100,99.576,22,10.86,0,,,,,,
252,2/18/2021 0:00,60,DRH38,"Label=NSSDR33WB, CellID=62528, LogicRNCID=838",1444.308,288.593,100,100,10,5.616,1,,,,,,
253,2/18/2021 0:00,60,DRH38,"Label=NSSDR33WA, CellID=62527, LogicRNCID=838",1688.616,377.497,100,100,8,3.352,2,,,,,,
254,2/18/2021 0:00,60,DRH38,"Label=KSBJT04HB, CellID=45281, LogicRNCID=838",1870.49,280.564,100,100,11,5.683,1,,,,,,
255,2/18/2021 0:00,60,DRH38,"Label=KSBJT04WC, CellID=45142, LogicRNCID=838",1329.007,77.868,100,99.5,6,2.967,2,,,,,,
256,2/18/2021 0:00,60,DRH38,"Label=KSBJT04WA, CellID=44677, LogicRNCID=838",2825.727,1105.875,100,99.275,14,9.433,1,,,,,,
257,2/18/2021 0:00,60,DRH38,"Label=KSOST02HC, CellID=60120, LogicRNCID=838",1536.375,215.427,100,100,9,4.161,2,,,,,,
258,2/18/2021 0:00,60,DRH38,"Label=KSOST02HA, CellID=60118, LogicRNCID=838",1480.65,73.464,100,100,6,1.91,2,,,,,,
259,2/18/2021 0:00,60,DRH38,"Label=KSOST02WB, CellID=60116, LogicRNCID=838",1573.771,951.706,100,100,19,11.975,0,,,,,,
260,2/18/2021 0:00,60,DRH38,"Label=GPKPS34HC, CellID=12521, LogicRNCID=838",1295.598,214.825,100,100,16,5.807,1,,,,,,
261,2/18/2021 0:00,60,DRH38,"Label=GPKPS34HA, CellID=12519, LogicRNCID=838",949.533,292.268,100,100,17,9.346,1,,,,,,
262,2/18/2021 0:00,60,DRH38,"Label=GPKPS34WC, CellID=12518, LogicRNCID=838",1420.941,260.575,100,99.555,12,5.411,1,,,,,,
263,2/18/2021 0:00,60,DRH38,"Label=GPKPS34WA, CellID=12516, LogicRNCID=838",1721.543,276.071,100,100,14,6.656,1,,,,,,
264,2/18/2021 0:00,60,DRH38,"Label=KSNKL02HB, CellID=42771, LogicRNCID=838",1648.725,619.864,100,99.65,15,8.644,1,,,,,,
265,2/18/2021 0:00,60,DRH38,"Label=KSNKL02WC, CellID=42769, LogicRNCID=838",1041.344,182.741,100,99.797,12,4.453,1,,,,,,
266,2/18/2021 0:00,60,DRH38,"Label=KSNKL02WB, CellID=42768, LogicRNCID=838",2066.503,1660.224,100,100,15,8.386,1,,,,,,
267,2/18/2021 0:00,60,DRH38,"Label=NSSBP08HC, CellID=46900, LogicRNCID=838",1638.364,692.377,100,99.435,10,5.807,1,,,,,,
268,2/18/2021 0:00,60,DRH38,"Label=NSSBP08HA, CellID=46898, LogicRNCID=838",2644.575,489.539,100,99.787,11,6.179,1,,,,,,
269,2/18/2021 0:00,60,DRH38,"Label=NSSBP08WB, CellID=45329, LogicRNCID=838",1452.75,260.092,100,100,11,4.721,1,,,,,,
270,2/18/2021 0:00,60,DRH38,"Label=GPKPS24HC, CellID=59018, LogicRNCID=838",1124.912,149.85,98.333,100,12,6.217,1,,,,,,
271,2/18/2021 0:00,60,DRH38,"Label=GPKPS24HB, CellID=59017, LogicRNCID=838",1260.283,221.085,98.333,100,9,3.79,2,,,,,,
272,2/18/2021 0:00,60,DRH38,"Label=GPKPS24WC, CellID=59015, LogicRNCID=838",2439.621,358.37,98.333,99.694,11,4.751,1,,,,,,
273,2/18/2021 0:00,60,DRH38,"Label=GPKPS24WA, CellID=59013, LogicRNCID=838",1258.954,626.524,98.333,99.571,16,7.838,1,,,,,,
274,2/18/2021 0:00,60,DRH38,"Label=GPKPS19HB, CellID=48170, LogicRNCID=838",2577.995,675.731,100,99.475,15,6.711,1,,,,,,
275,2/18/2021 0:00,60,DRH38,"Label=GPKPS19HA, CellID=48169, LogicRNCID=838",2019.012,525.714,100,100,12,6.931,1,,,,,,
276,2/18/2021 0:00,60,DRH38,"Label=GPKPS19WB, CellID=48167, LogicRNCID=838",1826.264,631.171,100,99.491,19,7.619,1,,,,,,
277,2/18/2021 0:00,60,DRH38,"Label=GPKPS41HC, CellID=12539, LogicRNCID=838",1789.755,483.521,100,100,12,3.593,1,,,,,,
278,2/18/2021 0:00,60,DRH38,"Label=GPKPS41HA, CellID=12537, LogicRNCID=838",1161.617,222.853,100,100,8,2.901,2,,,,,,
279,2/18/2021 0:00,60,DRH38,"Label=GPKPS41WB, CellID=12535, LogicRNCID=838",4041.922,690.007,100,100,8,3.885,2,,,,,,
280,2/18/2021 0:00,60,DRH38,"Label=GPKPS41WA, CellID=12534, LogicRNCID=838",1332.139,257.225,100,100,11,5.274,1,,,,,,
281,2/18/2021 0:00,60,DRH38,"Label=KSNKL09HA, CellID=54506, LogicRNCID=838",828.779,300.879,100,99.584,16,6.179,1,,,,,,
282,2/18/2021 0:00,60,DRH38,"Label=KSNKL09WB, CellID=54504, LogicRNCID=838",2044.664,177.079,100,100,8,2.239,2,,,,,,
283,2/18/2021 0:00,60,DRH38,"Label=KSNKL07WC, CellID=60108, LogicRNCID=838",3069.677,1573.421,100,99.72,12,8.425,1,,,,,,
284,2/18/2021 0:00,60,DRH38,"Label=KSNKL07WB, CellID=60107, LogicRNCID=838",1308.515,125.601,100,100,5,1.699,2,,,,,,
285,2/18/2021 0:00,60,DRH38,"Label=KSNKL09WA, CellID=54503, LogicRNCID=838",2566.65,715.413,100,99.388,12,5.825,1,,,,,,
286,2/18/2021 0:00,60,DRH38,"Label=KSNKL08WC, CellID=54204, LogicRNCID=838",4676.059,979.198,100,99.67,8,3.489,2,,,,,,
287,2/18/2021 0:00,60,DRH38,"Label=KSNKL08WA, CellID=54202, LogicRNCID=838",3042.448,310.113,100,100,7,2.189,2,,,,,,
288,2/18/2021 0:00,60,DRH38,"Label=NSMND18HA, CellID=53036, LogicRNCID=838",493.438,44.172,100,100,8,2.579,2,,,,,,
289,2/18/2021 0:00,60,DRH38,"Label=NSMND18WC, CellID=53035, LogicRNCID=838",3233.865,799.418,100,100,10,4.372,2,,,,,,
290,2/18/2021 0:00,60,DRH38,"Label=NSMND18WA, CellID=53033, LogicRNCID=838",605.099,196.408,100,99.671,10,4.804,1,,,,,,
291,2/18/2021 0:00,60,DRH38,"Label=GPKLG30HB, CellID=12484, LogicRNCID=838",1734.545,1028.204,100,100,12,6.292,1,,,,,,
292,2/18/2021 0:00,60,DRH38,"Label=GPKLG30WC, CellID=12430, LogicRNCID=838",1474.221,443.995,100,100,24,10.978,0,,,,,,
293,2/18/2021 0:00,60,DRH38,"Label=GPKLG30HA, CellID=12483, LogicRNCID=838",1391.811,1277.483,100,99.596,37,13.544,0,,,,,,
294,2/18/2021 0:00,60,DRH38,"Label=GPKLG30HC, CellID=12485, LogicRNCID=838",2001.627,977.634,100,99.808,23,8.181,0,,,,,,
295,2/18/2021 0:00,60,DRH38,"Label=NSMND18WB, CellID=53034, LogicRNCID=838",5146.592,442.821,100,100,5,1.804,2,,,,,,
296,2/18/2021 0:00,60,DRH38,"Label=NSMND18HB, CellID=53037, LogicRNCID=838",1115.533,58.936,100,100,7,2.682,2,,,,,,
297,2/18/2021 0:00,60,DRH38,"Label=KSNKL08WB, CellID=54203, LogicRNCID=838",2655.433,391.686,100,100,7,2.908,2,,,,,,
298,2/18/2021 0:00,60,DRH38,"Label=KSNKL08HB, CellID=54501, LogicRNCID=838",3194.915,279.725,100,100,7,3.299,2,,,,,,
299,2/18/2021 0:00,60,DRH38,"Label=KSNKL07WA, CellID=60106, LogicRNCID=838",2394.048,995.039,100,100,14,6.825,1,,,,,,
300,2/18/2021 0:00,60,DRH38,"Label=KSNKL07HB, CellID=60113, LogicRNCID=838",2883.75,336.626,100,100,6,2.542,2,,,,,,
301,2/18/2021 0:00,60,DRH38,"Label=KSNKL09WC, CellID=54505, LogicRNCID=838",1761.021,648.279,100,100,13,8.21,1,,,,,,
302,2/18/2021 0:00,60,DRH38,"Label=KSNKL09HB, CellID=54508, LogicRNCID=838",1106.34,142.934,100,100,12,5.565,1,,,,,,
303,2/18/2021 0:00,60,DRH38,"Label=GPKPS41WC, CellID=12536, LogicRNCID=838",2293.704,563.251,100,100,11,5.101,1,,,,,,
304,2/18/2021 0:00,60,DRH38,"Label=GPKPS41HB, CellID=12538, LogicRNCID=838",1311.204,280.968,100,100,10,4.546,2,,,,,,
305,2/18/2021 0:00,60,DRH38,"Label=GPKPS19WA, CellID=48166, LogicRNCID=838",1163.452,338.526,100,99.598,14,6.39,1,,,,,,
306,2/18/2021 0:00,60,DRH38,"Label=GPKPS19WC, CellID=48168, LogicRNCID=838",1714.799,1250.586,100,99.834,27,10.1,0,,,,,,
307,2/18/2021 0:00,60,DRH38,"Label=GPKPS19HC, CellID=48171, LogicRNCID=838",1195.294,541.517,100,99.785,18,9.101,1,,,,,,
308,2/18/2021 0:00,60,DRH38,"Label=GPKPS24WB, CellID=59014, LogicRNCID=838",2336.185,345.729,98.333,100,8,1.982,2,,,,,,
309,2/18/2021 0:00,60,DRH38,"Label=GPKPS24HA, CellID=59016, LogicRNCID=838",1966.097,652.569,98.472,100,17,8.257,1,,,,,,
310,2/18/2021 0:00,60,DRH38,"Label=NSSBP08WA, CellID=45328, LogicRNCID=838",2643.712,977.021,100,99.661,14,7.371,1,,,,,,
311,2/18/2021 0:00,60,DRH38,"Label=NSSBP08WC, CellID=45330, LogicRNCID=838",1505.059,176.408,100,100,8,4.096,2,,,,,,
312,2/18/2021 0:00,60,DRH38,"Label=NSSBP08HB, CellID=46899, LogicRNCID=838",748.047,203.41,100,100,13,6.506,1,,,,,,
313,2/18/2021 0:00,60,DRH38,"Label=KSNKL02WA, CellID=42767, LogicRNCID=838",1268.671,512.173,100,100,17,9.808,1,,,,,,
314,2/18/2021 0:00,60,DRH38,"Label=KSNKL02HA, CellID=42770, LogicRNCID=838",1323.999,625.746,100,99.828,17,9.263,1,,,,,,
315,2/18/2021 0:00,60,DRH38,"Label=KSNKL02HC, CellID=42772, LogicRNCID=838",1515.682,506.378,100,99.794,14,7.035,1,,,,,,
316,2/18/2021 0:00,60,DRH38,"Label=GPKPS34WB, CellID=12517, LogicRNCID=838",1810.748,475.816,100,100,16,6.639,1,,,,,,
317,2/18/2021 0:00,60,DRH38,"Label=GPKPS34HB, CellID=12520, LogicRNCID=838",1282.849,560.358,100,99.718,15,9.013,1,,,,,,
318,2/18/2021 0:00,60,DRH38,"Label=KSOST02WA, CellID=60115, LogicRNCID=838",589.024,9.543,100,100,5,0.533,2,,,,,,
319,2/18/2021 0:00,60,DRH38,"Label=KSOST02WC, CellID=60117, LogicRNCID=838",664.473,140.989,100,100,16,5.561,1,,,,,,
320,2/18/2021 0:00,60,DRH38,"Label=KSOST02HB, CellID=60119, LogicRNCID=838",1452.932,724.84,100,99.909,21,11.246,0,,,,,,
321,2/18/2021 0:00,60,DRH38,"Label=KSBJT04WB, CellID=45141, LogicRNCID=838",1279.974,392.158,100,100,18,7.2,1,,,,,,
322,2/18/2021 0:00,60,DRH38,"Label=KSBJT04HA, CellID=45143, LogicRNCID=838",2543.906,745.882,100,99.091,11,5.533,1,,,,,,
323,2/18/2021 0:00,60,DRH38,"Label=KSBJT04HC, CellID=45282, LogicRNCID=838",2311.484,204.585,100,100,7,2.631,2,,,,,,
324,2/18/2021 0:00,60,DRH38,"Label=NSSDR33WC, CellID=62529, LogicRNCID=838",3319.925,825.904,100,100,7,2.904,2,,,,,,
325,2/18/2021 0:00,60,DRH38,"Label=KSKLC01HB, CellID=38319, LogicRNCID=838",2200.34,905.138,100,99.233,18,8.767,1,,,,,,
326,2/18/2021 0:00,60,DRH38,"Label=KSKLC01WA, CellID=49895, LogicRNCID=838",1145.083,682.184,100,100,17,9.289,1,,,,,,
327,2/18/2021 0:00,60,DRH38,"Label=KSKLC01WC, CellID=49897, LogicRNCID=838",1356.641,1461.861,100,100,24,13.35,0,,,,,,
328,2/18/2021 0:00,60,DRH38,"Label=KSKLC02WA, CellID=46195, LogicRNCID=838",2286.983,403.285,100,100,13,6.832,1,,,,,,
329,2/18/2021 0:00,60,DRH38,"Label=KSKLC02WC, CellID=46197, LogicRNCID=838",2183.275,489.759,100,99.848,13,5.683,1,,,,,,
330,2/18/2021 0:00,60,DRH38,"Label=KSKTD07WB, CellID=42756, LogicRNCID=838",1257.706,302.733,100,99.728,11,5.154,1,,,,,,
331,2/18/2021 0:00,60,DRH38,"Label=KSKTD02HB, CellID=12183, LogicRNCID=838",697.096,115.817,100,100,7,3.335,2,,,,,,
332,2/18/2021 0:00,60,DRH38,"Label=KSKLC04WA, CellID=42152, LogicRNCID=838",3965.77,513.868,100,100,4,2.242,2,,,,,,
333,2/18/2021 0:00,60,DRH38,"Label=KSKLC04WC, CellID=42154, LogicRNCID=838",2202.706,893.759,100,99.758,11,5.053,1,,,,,,
334,2/18/2021 0:00,60,DRH38,"Label=KSKLC04HB, CellID=42156, LogicRNCID=838",697.686,194.248,100,100,10,5.286,1,,,,,,
335,2/18/2021 0:00,60,DRH38,"Label=KSKLC06WB, CellID=42726, LogicRNCID=838",3169.603,531.153,100,100,12,7.181,1,,,,,,
336,2/18/2021 0:00,60,DRH38,"Label=KSKTD07HA, CellID=42758, LogicRNCID=838",2389.232,611.631,100,99.861,18,9.751,1,,,,,,
337,2/18/2021 0:00,60,DRH38,"Label=KSKTD07HC, CellID=42760, LogicRNCID=838",2073.34,1027.438,100,99.912,19,11.54,0,,,,,,
338,2/18/2021 0:00,60,DRH38,"Label=KSKTD02WC, CellID=46693, LogicRNCID=838",1688.023,839.956,100,99.86,16,7.992,1,,,,,,
339,2/18/2021 0:00,60,DRH38,"Label=KSKLC06HB, CellID=42729, LogicRNCID=838",3297.988,816.916,100,100,8,2.976,2,,,,,,
340,2/18/2021 0:00,60,DRH38,"Label=NSMND29WA, CellID=29383, LogicRNCID=838",1296.034,285.884,100,99.731,9,4.093,2,,,,,,
341,2/18/2021 0:00,60,DRH38,"Label=NSMND29HB, CellID=32830, LogicRNCID=838",1437.731,251.353,100,100,11,4.254,1,,,,,,
342,2/18/2021 0:00,60,DRH38,"Label=NSMND22WB, CellID=62043, LogicRNCID=838",584.428,189.984,100,100,12,5.537,1,,,,,,
343,2/18/2021 0:00,60,DRH38,"Label=NSMND22HA, CellID=62045, LogicRNCID=838",1094.78,197.506,100,100,8,3.921,2,,,,,,
